CallSign,City
BI3AUS,Tianjin
BI4LLP,Qingdao
BA3MFD,Xingtai
BD3PYG,Xingtai City
BG8NSQ,None
BH6ESS,KOWLOON
BG2GYR,Suihua
BH3FNZ,None
BG9IPS,Lanzhou
BG0IW,Lasa
BI3BVX,Tianjin
BG2EPC,Wei
BH3SZN,Taiyuan
BI3PXS,Qinhuangdao
BA8ATN,Mian Yang
BD1CWM,Beijing
BD1CWN,Beijing
BD3RYL,None
BD4QMA,Yancheng
BG6QYI,Wu Han
BG7PVS,Shenzhen
BH2WOO,Shenyang
BG6WDC,Wuhan
BH6SVT,Wuhan
BA4SLT,Jiangsu Huaian
BI1HHB,Beijing
BA8ATM,Chengdu
BG2MYO,Shuangliao
BG5DGU,Ningbo
BG6QXK,Hu Bei
BG6XWG,Wuhan
BI8SAV,Kunming
BA7KGV,Guangdongguangzhou
BA7JLP,Shenzhen  Guangdong
BH6RHJ,Wuhan
BG7UYC,Guilin
BG7MAC,Shenzhen Guangdong
BA7JLQ,Shenzhen  Guangdong
BD1CZP,Beijing
BD1DCI,Beijing
BD6ICP,Luoyang
BG7UKL,Guilin
BG8JKR,Chongqing
BH7LQX,Foshan
BH4WCT,Jurong
BI2RHX,Chaoyang
BI2RKX,Dalian
BI3SYD,
BA3RRR,Cangzhou
BA4IME,
BA4UCK,Suzhou
BD1CSO,Beijing
BD1DCD,
BD3OLG,Shi Jia Zhuang
BI2RIF,Dalian
BA4SOF,Yancheng
BI2RMW,Liaoning
BG2MXI,Yanbian
BI1TRF,Bei Jing Shi
BG7IJT,Guangzhou
BA4ILX,Dongying
BA8AUU,Chengdu
BG2MYI,Chang Chun
BG5CDR,Wenzhou
BH6ETB,Wuhu
BI8SKW,Kunming
BG3JKC,Baotou
BI3BWX,Tianjin
BI1WBK,Beijing
BI2RRA,Shenyang
BI3XMO,Shuozhou
BA4TEG,Nanjing
BD8FPN,Chengdu
BG3GGC,Baotou
BG4NZV,Jinan
BG7OER,Huizhou City Guangdong Province
BI8SPI,Kunming
BG5TWH,Fujian
BG7MUQ,None
BH3IAO,Hlbeier
BH5UOT,Shenyang
BA4JAV,Taian
BA4RHS,Nanjing
BG3QJ,Langfang
BG2BFG,Daqing
BI3SJB,Shuozhou
BI7MBT,Dongguan City
BA4STS,Wuxi
BD6RP,Xiangyang
BA4RGU,Nanjing
BI3XFT,Shuozhou
BA4ICG,Feicheng
BI4MSL,Liaocheng
BA3RMN,Zhangjiakou
BA8AZT,Jian
BI8SSY,Kunming
BG4ILL,Jinan
BG5GAQ,Hangzhou
BI2RLQ,Dandong
BI3OVI,Langfang
BI4AYZ,Shanghai
BI2QEN,Qingshen
BA4SIO,Suzhou Kunshan
BI2QYM,Songlin
BD7NGV,Shenzhen
BH4JPF,Linyi
BH6SUI,Huanggang
BI1AFK,Beijing
BI3RYW,Shijiazhuang
BA4UFR,Nanjing
BD4ADJ,Shanghai
BD7IQV,Shenzhen  Guangdong
BG7LMW,Maoming
BG9SQQ,Xining
BG9STT,Xining
BH6DFC,Beng Bu
BG9SMB,Qinghai Xining
BH1NMS,None
BH6SRP,Wuhan
BA4RDO,Xuzhou City
BI2RIR,Dalian
BD8EZX,Chengdu
BH7BVJ,Hunan
BG2DPB,Guangdong Shenzhen
BA4ILH,Tsingtao
BG0FNS,Akesu
BG1DT,Beijing
BH6RHO,Wuhan
BA4TOA,Nantong
BA7KK,Zhanjiang
BG0FBU,Bole
BA3MDV,Wuxi
BA4SLI,Huaian
BG7RJJ,Yulin City  Guangxi Zhuang Autonomous Region
BH1QYR,Beijing
BI4IKS,Shandongweifang
BA4TAY,Nanjing
BG7LSP,Huizhou
BD1ARC,None
BG7MZC,Shantou
BD1BIH,Beijing
BA4JQP,None
BI4AXH,Shanghai
BA4ILB,Qingdao
BA8ATX,Chengdu In Sichuan Province Of China
BG7VZN,Guilin
BH3IBF,Hulunbuir
BH3HYU,Wulanchabu
BI4JVV,Jinan City Shandong Province
BH7IHE,Foshan  Guangdong
BG7SBC,Liuzhou
BG7NAV,Zhongshan
BG9KDG,Lanzhou
BI3TYV,Taiyuan
BA4RTS,Suzhou
BD1AEW,Changping
BG4WDU,Nanjing
BH6BWK,None
BI3AJC,Tianjin
BG0FPL,Hami
BG7VXF,Guilin
BG0FOR,
BG1RGV,Beijing
BG4QGU,Changzhou
BH4GCZ,shanghai
BG6HTS,Hefei
BI2RST,Panjin
BH8QWS,Guizhou
BA8BAF,Guangyuan
BD4WGE,Changzhou
BG7TBN,Gxbl
BH3HYV,Erdos
BH8CCY,Yibin
BI1ADW,Beijing
BA4UDH,None
BG7PXK,Chaozhou
BG4LKB,None
BG6SQE,Wuhan
BD4XBM,Jiangsu
BG7NCK,None
BG4KQI,Songyuan
BD1CYU,None
BH3IAY,Baotou
BI7DOY,Changsha
BG9KAO,
BA4SSQ,Changzhou
BD4TXA,Xuzhou
BG9DSD,Chencang District  Baoji C
BG2NAP,Chang Chun
BH6STX,Wuxue
BD1BYD,Dongcheng
BG9PXM,Yinchuan
BA4UFD,Nan Jing
BG7NOQ,Guangzhou
BH8HAO,Chong Qing
BG7XCX,Guilin
BA4IGI,Weihai
BA4UFQ,Taixing
BD8BTL,Cheng Du
BG2AEY,Haerbin
BH8GUN,Chongqing
BG8GUY,Chongqing
BG2GZK,Haerbin
BH4HUJ,None
BI1TRT,Bei Jing
BG4IKD,Jinan
BH4FOX,Shanghai
BH8GQT,Chongqing
BG5USD,None
BG5WFA,Fujian Fuzhou
BI1RGP,Beijing
BD3MZZ,Cangzhou
BD1DFU,China
BH3PD,Zhangjiakou
BG0IZ,Xizang
BI9ACG,
BD1CPO,None
BA8AVC,Chengdu
BD4SEK,None
BG4JTT,Shandong
BG7SDQ,Nan Nin
BH3CNR,Tianjin
BH3GXQ,New Xinbaerhu Zuoqi Hulunbeier City Neimenggu Autonomous Region
BA7OEO,Shenzhen
BD8EGQ,China
BG0IY,Nyingchi
BG5VPZ,Quanzhou
BG7LMP,Huizhou
BH3VYK,Datong City
BH6EFC,Hefei
BD8COG,Zigong
BG2GWN,Daqing
BG5JTN,Nanchang
BA4SLF,Nanjing
BA4SLM,Huai An District  Huai An City  Jiangsu Province
BI8BWB,Chengdu
BA4UHV,Nanjing
BG7UPQ,Guilin
BH6RYS,Wuhan
BH4HPX,Shanghai
BH6RFF,Wuhan
BG2FRH,Daqing
BD1CHA,Beijing
BD6KGT,Zhengzhou
BG2GGF,Harbin  Heilongjiang
BH2VKS,Dalian
BD1AFI,Miyun
BD4WG,Nanjing Jiangsu China
BG1FE,Beijing
BD1DHI,Beijng
BI2XM,Anshan
BG9KCL,None
BA4IHZ,Qingdao
BI3OWI,None
BH6SXJ,Wuhan
BD7IIT,Foshan City
BG7QYB,Guilin
BA3MPJ,None
BA3MHY,Shijiazhuang
BA8BBW,Guangyuan Sichuan Province
BG2MTO,Changchun
BD3NTR,Zhangjiakou City  Hebei Province
BG6TAE,Xiangyang Hubei
BH6DFG,Bengbu
BI3BOW,Nanjing Jiangsu Provence
BI3BCP,Tianjin
BG9SKA,Xining
BH3HIK,Chi Feng
BH6QBY,Xiangyang  Hubei
BH8HBL,Chongqing
BG3MKX,Shijiazhuang
BI4LYZ,Jinan
BA8BCR,None
BD8DAN,Chengdu Sichuan
BG5BSY,Taizhou
BG8HGY,Chengdu Sichuan
BH6SXE,Xiangyang
BI1SFL,Beijing
BH6QGN,Wuhan
BD3RSW,Cangzhou
BH3HYH,Hohhot
BG7RHK,Liuzhou
BI4LZB,Jinan
BG2LRX,Songyuan
BG4QBI,Zhenjiang
BA4IIF,Shandong
BD1CWJ,Beijing
BD7PEG,fo shan shi
BI1UUO,Beijing
BG0FPQ,Urumqi
BD6KHE,Huangshi City  Hubei Province
BD3RFF,Shijiazhuang
BG7OEB,Shenzhen
BI7KTV,Chna
BG4LVG,Taian
BG8LWC,Shapingba District  Chongqing
BI2RYN,Jinzhou
BD3QLD,Baoding
BD1CGF,Beijing
BI1WYS,China
BI1PHO,Beijing
BG9GOL,Baiyin  City
BI1SXR,Beijing
BA3MEO,Xingtailincheng
BG6SPP,Wuhan
BI4BBE,Shanghai
BG0FRS,Urumqi
BH6SKD,Wuhan
BA4TNM,Nantong
BD3RZA,Shijiazhuang
BH6AAT,Cheng
BA4RPX,Changzhou
BH3ICL,Ordos
BH1KTJ,Beijing
BI3SWU,Lvliang
BD6JOM,Luoyang
BI4BBS,Luojing Town  Baoshan District
BA4IFO,Zibo
BA7LNI,Futian District  Shenzhen  Guangdong
BG1MLF,Beijing
BH6RSJ,None
BI3ABK,None
BA4JSC,Jinan
BA4RDW,Xuzhou
BG4VHS,Xuzhou
BI8CRR,Sichuan Yibin
BG7AAS,Panyu  Guangzh China
BA8AOT,Chengdu
BI8DEB,None
BA7OQC,Meizhou
BI4NCR,Weifang
BG7VWZ,Guilin
BI2QWR,None
BG9CAC,Xian
BG4JZO,Hu
BH6AET,Benbu
BI1OND,Beijing
BH8HCE,Chongqing
BI1CNF,Beijing
BI4BBJ,Shanghai
BA4ITR,Heze
BA7IPW,Shenzhen
BI3KTU,Langfang
BG5EAG,Hangzhou
BH4IB,Nanjing  Jiangsu
BI4NJR,Shandong Weifang
BA7MDL,None
BI8SPK,Chuxiong
BI2QLN,Jinzhou
BI8STQ,Kunming City
BI9CXC,Xian
BA4IYU,Dongying
BG7JZV,Shenzhen
BG5WDR,Quanzhou
BD3RZZ,Hengshui Hebei
BA4IUW,Shandong
BH8GYH,Longshan Town  Yubei District  Chongqing City
BA4IBZ,Weifang Shandong
BG0FJS,Urumqi
BG6UGD,
BG4RU,None
BI8SUB,Kun Ming
BA4JJA,Suzhou
BA4UOI,None
BG0FHQ,Yining
BH6SWI,Jingmen
BI1JTZ,None
BI7CXZ,Changsha
BA4ICY,Weifang
BG2HAY,
BI3QAC,Chengde
BI1QKP,Beijing
BG3IZG,Hohhot
BG5GGN,Hangzhou
BG5JRE,Ganzhou
BD3PVJ,Tangshan
BG6TCQ,Wuhan
BH8GYC,Chongqing
BH9FTQ,Yulin
BD1BOL,Beijing
BH4GLY,Shanghai
BI1NFE,Beijing Haidiianqu
BH6SYH,Wuhan
BA4UIC,changzhou
BG7PXE,Guangzhou
BG7PYM,None
BI4KSZ,None
BI1SCA,Shandong
BI8SJQ,Lijiang
BG2NBB,Jilin
BG7SDX,Qin Zhou
BG7MZO,Foshan
BG6CLL,Hefei
BG2NAT,Jilin
BI4JYT,
BG7SDP,Nanning
BH4HHR,Shanghai
BG3JDT,Null
BA4ISO,None
BD1AVC,Beijing
BG2GPR,Haerbin
BG5JME,Ganzhou
BG3HPB,Ordos
BG5JOK,Ganzhou Nankang
BD3QJF,Shijiazhuang
BG5JOH,Zhongnanhai
BG7RZK,Liuzhou
BA4UGF,Nanjing
BG2GWF,Haerbin
BH7EUH,Zhu Zhou
BI2RFI,Liaoyang
BI3VV,Xinzhou
BA4VAN,Wuxi
BG7PUL,Zhongshan
BG7NDJ,ShenZhen
BA3NKW,Cangzhou
BG9AMJ,Xian
BG4QBF,Jingkou District  Zhenjiang City  Jiangsu Province
BA8AXT,Chengdu
BD8DYL,Sichuan Province China
BI4BDV,Shanghai
BG7NDU,Shenzhen
BH4TAM,Wuxi
BI3UDI,Taiyuan
BG2GZU,Harbin
BG3IMQ,Hohhot
BG7KEE,Shenzhen
BG5JTL,None
BG7PXA,Shenzhen City
BI9CXB,Xian
BA4QBV,Nanjing City Jiangsu Province
BG5JHF,Ganzhou City
BH7DBR,None
BG7KEA,Shenzhen
BH6KIY,Zheng Zhou
BG5JRH,Ganzhou
BG8AAK,Chengdu Sichuan
BI2QWB,Shenyang
BI4AUW,Shanghai
BG0FRD,Tacheng
BH3UIZ,Shuozhou
BH3UJC,Shuozhou
BI1TTW,Shuozhou
BI3SOH,Shuozhou
BG2KOO,Siping
BH6CAA,Hefei
BA6HT,Anhui
BG7LTG,Guangzhou
BG4VSI,Xuyi
BH2XHI,Dalian
BG2WDU,Shenyang
BA4JAH,None
BG5FJD,
BI1XJT,Shijiazhuang
BG7ZGA,None
BA4VBQ,Nanjing
BG7KEM,Guangzhou
BA4SNM,Sheyang
BG5JRI,Jiang Xi Sheng Gan Zhou Shi Zhang Gong Qu
BH6BVP,Hefei
BI4MVC,Qufu
BA8AHH,Chengdu
BH3HEC,Inner Mongolia Autonomous Region
BI1XMU,Beijing
BI1PPA,Beijing
BI8CZV,Chengdu
BH3QHC,Tangshan
BG4QBD,Du
BI3SJN,Shanxi
BH1SZI,Beijing
BI2RVE,Dalian
BA3MWY,Shijiazhuang
BA4JVK,Jinan
BD1CMM,Beijing
BG5QAL,Fuzhou
BD7JWW,Shenzhen
BA7NZL,Shenzhenguangdong
BD4UOE,Jiangsu Nanjing Jiangbei New Area
BD7IJR,Guangzhou City  Guangdong Province
BD3OOW,Shijiazhuang
BA3RGQ,Shijiazhuang
BG7KES,Guangzhou
BG7PWC,Foshan
BG7PUW,Dongguan
BG7KDT,Shenzhen
BH3HBC,Baotou
BI3SQE,Datong
BA3QCS,Shijiazhuang
BG7KEO,Shenzhen
BA4UCC,Kunshan
BG3MWQ,Qhd
BI7PTK,Zhanjiang
BG2HCB,Linyi
BG2HCM,Haerbin
BG5ASF,Jinhua
BG7YAH,None
BH6RVX,Wuhan
BG9SGM,Xining
BI2QCA,Chaoyang
BI4BDW,None
BI1TLO,None
BA8BM,Chengdu
BA4IRU,Yantai
BG8LZA,Chongqing
BG7PUK,Foshan
BG5FRF,Ningbo
BG0FHU,Urumqi
BI4RPH,
BG2HCW,Daqing
BG5GHA,Jiaxing
BD3RRX,None
BA8BEQ,Chengdu
BI1FUK,Beihang University
BA4III,Daiyue District  Tai An City  Shandong Province  China
BG6JGV,Luoyang
BG2KVG,None
BA8BFE,Cheng Du
BI2RPJ,Shenyang
BH6CZV,Suzhou
BD6KLP,None
BG3NQJ,Shijiazhuang
BI6IRM,Luoyang
BA8BFI,Chengdu Sichuan
BA8BFM,Chengdu
BD7LMK,Guicheng Nanhai Foshan Gd P R China
BG7TBK,Guilin Guangxi
BD5QW,Fuzhou
BI4PTK,Jinan
BA8BEI,Chengdu  Sichuan
BG0FDV,Xinjiang Urumchi
BG0EXG,Urumqi
BA4TMR,Nanjing
BA8BFZ,Nanchong
BI3BSW,
BD7KMS,Zhongshan
BA7NWW,Shenzhen
BG2MOO,Jilin
BI1XUY,
BG7MHR,Guangzhou
BG7NDI,Shenzhen
BA8BHA,None
BH7DFZ,Changsha
BA7NUC,Zhuhai
BG0EXE,None
BH6BNY,None
BG7OEL,Guangzhou
BD5RGB,Fuzhou
BA4VDA,Nanjing
BG0FJK,Wulumuqishi
BG2CJY,Heihe
BH5UWP,Fuzhou
BG6IJZ,Luoyang
BG7NAI,Guangzhou
BG6FPE,Su Zhou
BA3QLB,Shijiazhuang
BI7EAI,Huaihua
BI7BLA,Changsha
BI2SY,Shenyang  Liaoning
BD8FOO,Chengdu
BG0FRZ,None
BH2VGR,Shenyang
BG2LXR,Changchun
BA8BGY,Chengdu
BD6JRA,Zhengzhou
BG9JZG,Lanzhou
BI3BZO,Tianjin
BG0FIN,Hami
BG9PXT,None
BH6AIK,Fuyang
BH3ECK,Tianjin
BG4LRG,Weihai Shandong
BH3HDY,Hulun Buir
BG2GUA,Hegang
BG9CZS,Xian
BI7DHD,Changsha
BD1BYB,Beijing
BG3HXD,Inner Mongolia
BI8CYI,CHENGU
BG2MXU,Jilin
BD6IGS,henan
BG2MOL,changchun
BG0FJJ,Urumqi
BI1OJU,beijing
BD7LMC,foshan
BH3IEV,Huhehaoteshi
BI1FJJ,Tongzhou
BH6RFU,wuhan
BG0EWX,wulumuqi
BG3PFS,BaoDing
BG2KSK,Jilin
BI1FJJ,Tongzhou
BI3BYP,Tianjin
BI9CYZ,Xi An
BG7DRW,ChenZhou
BD8DNG,ChengDu
BH6RFU,wuhan
BI9CYL,xi'an
BH5UOH,longyang
BA4IPX,Shandong Dongying
BG7IBM,Zhaoqing
BH1NSN,Lugou Bridge Fengta
BA3OKL,shijiazhuang
BG7ZJL,Haikou
BI4AMP,Shanghai
BI8SVX,QuJing
BG2NDR,Changchun 
BG8AWK,Chengdu
BG7KOQ,Guangzhou
BA4TSC,Xuzhou
BA4KEP,Jinan City
BI8STP,Kunming Yunnan
BH6CZW,shuo zhou
BH1RVT,Beijing
BI3TBX,Shanxi
BG8KVN,Chongqing
BA4RMQ,Jiangsu
BI8SPD,Kunming
BH6SJD,jingzhou
BG9HLU,Lanzhou
BD8EJT,ChengDu
BA8BJY,chengdu
BG9KFB,pingliang
BG9KEW,lanzhou
BG2KTO,changchun
BH3IFZ,lnner Mongolia
BI4PXQ,qingdao
BI8CEG,Chengdu
BA8BGO,Chengdu
BH3MYP,Qinhuangdao
BI7DZO,jinshi
BA7JJZ,Shenzhen
BG2NBG,Changchun
BH6SMM,WuHan
BI4MCD,Tai
BG7JOT,guangzhou
BD1BOQ,MiYun
BG0FIF,Urumqi
BD1ANO,Tongzhou District
BG0FPE,Urmuqi
BI1RQF,HuaiRou
BG0DEL,Urumqi
BG2DVM,HAERBIN
BG0FQZ,Urumqi
BG9COT,shaanxi 
BH8GYU,chongqing
BH3WUL,shuozhou
BG8NRN,Guizhou Xingyi
BH3HYB,ChiFeng
BG8KGT,chongqing
BG3MAS,shijiazhuang
BG0FRV,TaCheng
BA4SGE,kunshan
BI4IRD,Jinan
BI3CAS,Tianjin
BG0CCC,Urumuqi
BA4JQI,Shandong
BG5DMX,Jindong District Jinhua City Zhejiang Province China
BG0ECS,Urumqi
BI7AQG,Hengyang
BG4API,shanghai
BA4JKJ,ZB
BA8ADT,Pengzhou Chengdu Sichuan
BD6KID,MinQuan
BA8BGJ,Chengdu
BG7ZID,Haikou
BD1CGM,Miyun
BH4IQG,Jinan
BH8UVH,Chuxiong
BD4RCF,NanJing
BD4RBS,NanJing
BI4TLD,NanJing
BD4RUJ,NanJing
BG0FPC,wulumuqi
BI4MTO,weifang
BH8NOX,Guiyang
BG0CRN,Urumqi
BI2WC,Fushun
BI6OFD,Zhengzhou
BI4BFR,Shanghai
BG4QNC,suzhou
BA4QWR,china jiangsu wuxi
BG0FMK,Urumqi
BI3SQD,datong
BG7TBU,Guilin
BG0FMU,Urumqi
BA3QYW,Cangzhou
BA4THA,nanjing
BG2NDU,Changchun
BG0FIX,Urumqi
BG0ATV,YiNing
BI3UCW,Shanxi Province Shuozhou City Shuocheng District
BD1DOQ,Beijing
BA3OWJ,cangzhou
BA4IIT,Zaozhuang
BA8BGM,Chengdu
BA4KFT,Jinan
BG2HCX,Daqing
BA8BIU,Chengdu
BG3JTZ,Baotou
BA4VCX,Nantong
BG2TR,panjin
BD7ORA,ShenZhen
BD1DOC,Beijing
BD6KKS,Zhengzhou
BD6KKC,Zhengzhou
BG6SHD,WuHan
BA4JCH,WEHAI
BH6BNT,WuHu
BG7JSU,ShenZhen
BI4NKD,Rizhao City  Shangdong Province 
BA4TVY,Yunlong District Xuzhou City Jiangsu Province
BI1PJW,Beijing
BG2GYE,Harbin
BA4VAB,wuxi
BG2HAC,Shuangyashan City  Heilongjiang Province
BH3GNS,Hulunbuir
BD4SBZ,Lianyungang City  Jiangsu Province 
BD7OE, Zhuhai City
BG4IUF,weihai
BG2MWZ,Changchun
BH8ACK,Panzhihua
BG6RUG,Yichang City  Hubei Province 
BD1DJB,Beijing
BG4LZN,Daiyue Taian
BG4VQN,Xuyi
BA4SWC,WuXi
BG0FLU,wulumuqi
BH5QL,long yan
BA3MFM,beijing
BG7OHO,Meizhou
BG2JYU,ChangChun
BD1DPV,Beijing
BG4KRL,Yantai
BG5FEI,Hangzhou
BI2RXJ,ShenYang
BG6WAC,Wuhan
BH6AFN,bengbu
BA4SUW,Wuxi
BG0FRJ,fukang
BD0AW,Urumuqi
BD4XMH,suzhou
BA7JIJ,guangdong
BG8OBK,Zunyi
BG4KLY,jinan
BG7NDS,Shenzhen
BG6ITJ,shangqiu
BG3IZE,hohhot
BG2HCZ,Daqing
BG4JLT,qingdao
BD6IZS,zhengzhou
BG0EVW,Urumuqi
BA4IEF,weifang
BH6SZD,Wu Han
BH1JES,B
BA3NAC,shijiazhuang
BA3MMS,Shangzhuang
BH8GPV,Chongqing
BG4KEF,Shandong Jinan
BI1JPP,beijing
BG0FSZ,Changji Manas
BG5WGI,fuzhou
BG0FNV,xinjiang
BD6KIQ,HeBi
BG5WJE,Quanzhou
BI4UXP,yixing
BH4XIX,Lianyungang City  Jiangsu Province
BH8GBO,Yongchuan Chongqing
BD3OCE,handan
BA8BKJ,kunming
BH6SGE,Wuhan City  Hubei Province
BD3RGF,Shijiazhuang Hebel
BD8FBU,chengdu
BI4JVI,linyi
BG5WJX,xm
BD1DKK,Beijing
BG4LNG,Shandong
BG5WHZ,Xiamen
BG0DQC,WULUMUQI
BA4UCZ,Suzhou
BA4IIE,YANTAI
BI7DKX,changsha
BD6KMI,zhengzhou
BG4IJM,Jinan
BI2RCY,Shenyang
BG0AFB,Urumuqi
BI7IFF,Guangzhou
BG9KCJ,wuwei liangzhouqu
BG7LMQ,Shantou
BI4AIS,ShangHai
BG6TAO,Wuhan 
BG7MLT,shengzhen
BH5DKZ,Jinhua City Zhejiang province
BG6JKQ,shangqiu
BG4OIR,Binzhoushi
BI3QXD,ShiJiaZhuang
BI4ASH,Shanghai
BG7KLJ,shenzhen
BG0BY,Urumqi
BH7OXT,Guangzhou
BH7ENG,Hunan
BG7MSV,GuangZhou
BI3AQH,Beichen District  Tianjin
BH8RER,Zunyi
BG8KOR,chongqing
BI9BML,Weinan
BD1DPB,beijing
BI4BDK,Shanghai
BG2UCP,Panjin
BG2QNA,Panjin
BD7OLO,heyuan 
BI3CX,neimeng
BH3NJD,Baoding
BA3RHT,qinhuangdao
BI8FPE,Chengdu
BA8AJY,suining
BG9KFS,WuWei
BA4SAO,xuzhoushi
BG7ZLI,haikou
BH9AFJ,Xian
BH1HBH,Beijing
BH7KBW,Guangzhou
BH8GAH,Yongchuan Chongqing
BI4AVZ,Shanghai
BI4BCV,Shanghai
BG5JVF,jiangxi
BH6SPH,yichang
BI7ECJ,Zhuzhou
BI3BPN,beijing
BA3RGG,qinhuangdao
BA3MAQ,TangShan
BD1DPG,miyun
BA4IYL,Linyi Shandong
BG2IKH,Changchun City   Jilin Province
BI7MCK,Panyu GuoZhou
BA4TLH,Nanjing
BG4QBH,Zhenjiang
BI9CDK,Xi'an
BD6KKL,Zhengzhou  Henan
BI9CKG,Xi'an
BG8UJ,Wenshan
BA4KGY,shangdong
BI7KIM,Shenzhen nanshang  songpingcun 
BD1DTX,Beijing
BA4TMT,Jiangsu Nanjing
BI4ADR,Shanghai
BI1GKE,Beijing
BA4TSP,Jiangsu
BG7RHV,liuzhou
BD3QCA,shijiazhuang
BG3IOA,huhehaote City  neimenggu Province
BH6SMH,Wuhan
BG6RCX,wuhan
BH3IFU,Baotou
BH3HYN,BaoTou
BG6HVB,Anhui
XX9NA,Macao
BD1DQR,Beijing
BI9CDM,XiAn
BG9KFW,Gansu Lanzhou
BI4BEB,Shanghai
BG7TWG,WuZhou
BA4KHG,taian
BI4APF,Shanghai
BA8AHK,Nanjiang
BH4HGF,shang hai
BI4AGE,Shanghai
BA4TCS,Jingjiang
BA7NVP,Enping
BG7ZLJ,Haikou
BG7STG,Chongzuo
BD1DUK,XiCheng
BG8NTA,ZunYi
BG1LER,beijing 
BA4JPW,beijing
BI8SVT, kunming
BG3NXB,Shijiazhuang
BA7NDP,Guangzhou
BG0FRR,Hami
BI1SPX,beijing
BG8NTG,zunyi
BG4QHP,Changzhou
BH4LOT,Dong Ying City Shan Dong Province
BH6SLJ,wuhan
BG0FUY,Urumqi
BG4KDD,Shandong
BG7CDM,Hunan
BI8SEF,QuJing
BI8SAF,Dehong Ruili
BI7EDZ,Changsha
BD7DB,changsha
BG7IZK,foshan
BG4KLF,jn
BG2FYI,QiQiHaEr
BI7KID,Chaozhou
BA3REV,han dan
BH6SVA,Wuhan
BD1DSD,Fengtai
BA3OMF,Han Dan
BD7KSF,Foshan
BA4JUR,Qingdao
BH6BVG,Hefei Feixi
BD1BPT,Beijing
BD1DSI,Bejiing
BG0FUS,eijing
BI4BEI,Shanghai
BI7BNO,Kaifu District   Changsha City   Hunan Provence   P R China
BA3PKZ,chinahebeibaodingzhuozhou
BG2MWY,changchun
BG6CCG,Beijing
BG8NIQ,zunyi
BG5WDB,Xiamen
BI9DAE,Xianyang
BH2RAG,Shenyang
BH2STM,benxi
BG2JZX,Changchun
BH6ERV,Anhui Wuhu
BD1DUM,Beijing
BG0FUB,urmqi
BG0FDX,Urumqi
BA7NBP,HEYUAN
BI4KOQ,Jinan
BH6AUM,TianChang
BG0FUC,ShiHeZi
BD1CZH,Beijing
BG5WBA,Xiamen
BG1JPQ,Bei'Jing
BG7OFI,Heyuan
BH1KOA,Beijing
BD1DOH,Beijing
BA7NBN,Heyuan
BG1AIK,Beijing
BI3BUL,Tianjin
BG2HEF,Haerbin
BG7QIP,Yulin
BG4QBK,Zhenjiang
BG5JSW,Jiangxi
BG0FRN,Urumqi
BI7DLN,Yueyang
BI1BFY,Beijing
BG0BDK,Urumqi
BA8AOL,Guang-An
BA4KCP,Linyi
BD8ERD,Chengdu
BD4QAM,Su Zhou
BD1BGE,Beijing
BI3CCE,Tianjin
BG7NEY,SHENZHEN
BH4HTD,Shanghai
BG7NGQ,HuiZhou
BG7KBB,Shenzhen
BA4IFR,Taian
BI7BGE,ChangSha
BG6LBO,JiaoZuo
BI3SLF,Taiyuan
BD1BLN,Changping
BD1DQI,Beijing
BG4VKJ,Xuzhou
BI4AOM,Shanghai
BG4IEN,jinan
BG5JOG,Nanchang
BA8BLK,Deyang
BA4KCB,Shijiazhuang
BI1OPZ,Beijing
BD1BWP,Beijing
BG7JVB,Dongguan
BI7BXA,Shenzhen
BI3RWX,Chengde
BI3AUW,Tianjin
BH6BOP,Hefei
BA3OIN,Handan
BH5HSJ,Hangzhou
BG2MZU,Jilin
BG5FCN,Zhoushan
BA3MEK,Shijiazhuang
BH7EYF,Changsha
BI2RJH,Shenyang
BG8LWG,Chongqing
BD1MMR,Beijing
BI7AGM,Changde
BI8SPC,Kunming
BH3QKM,hebeishenghengshuishi
BA7NNC,Foshan City
BH6BWN,Hefei
BG0FLL,Korla
BG0FKB,Korla
BG7NGI,Guangdong
BH3IEX,Hhht
BH1KNO,Beijing
BG7SWG,Nanning
BH4SKN,Zhangjiagang
BD1ATG,Beijing
BI7MWM,Foshan City
BG0DWU,Manasi
BG5HZA,Hangzhou
BG0FIH,Urumqi
BG7NGO,Shenzhen
BG0FMY,Urumqi
BD4VLF,Yangzhou
BG2HDE,Jixi
BG2KZQ,Jiling
BA4KAD,Binzhou
BD7KGJ,Zhuhai
BH3MPC,Baoding
BA8BLJ,Deyang
BG0FRA,Urc
BG8PZZ,Guiyang
BG0FQU,Shihezi
BG2JZV,Changchun
BA3PJS,Shijiazhuang
BG2HCP,Qiqihaer
BI1USL,Beijing
BG5JPI,Jiangxi
BR3AO,Tian Jin
BH6RJB,Xiangyang
BG6XMQ,Wuhan
BD1DSC,Beijing
BG4QNU,Zjg
BG5WIC,Xiameng
BG5WIR,Xiamen
BH3HME,Xilinhot
BI1TPF,Beijing
BD3MNO,Shijiazhuang
BA4REM,Nanjing
BG6GXL,Huangshan
BI7MTS,Guangzhou City
BH2XIJ,Jinzhou
BG6DKS,Maanshan
BA8ADH,Chengdu
BH8VZD,Kunming
BI3PUJ,Handan
BG9KBK,Gansulanzhou
BG9SOB,Xining
BA8BLN,Deyang
BG4JMY,Qingdao
BG7PXL,Heyuan
BG7PTU,Heyuan
BG0FNI,Urumqi
BG6ATE,Huainan
BG3MWT,Renqiu
